Saint Raphael's Church - Food Pantry and Hope Chest|20224086|Approved|103 Walker Street|Manchester|NH|03102|Mrs. Dorene Turner|Development Director|603-647-2283|603-647-2283|http://parishesonline.com/scripts/HostedSites/Org.asp?ID=2691|Civic|Saint Raphael Food Pantry and Hope Chest: To feed and clothe the poor people residing on the West Side of Manchester by soliciting and effectively distributing grocery products.
Israel Childrens Cancer Foundation Inc|113418416|Approved|141 Washington Avenue Suite 205|Lawrence|NY|11559|Mrs. Sara Fuchs|Administrative Assistant|(516) 791-1180|(516) 791-1184|www.israelcancer.org|Human Services|To provide funding to the major pediatric cancer centers in Israel in order to improve the level of care for these children.
Lupus Internatinoal|953773064|Approved|17985 Sky Park Circle, Suite J|Irvine|CA|92614|Ms. Christina Kelly|Development Director|(888) 532-2322|(949) 833-1183|www.lupus.org/newsite/index.html|Human Services|To find the causes of and cure for lupus and providing support, services and hope to all people affected by lupus.
American Cancer Society|841316555|Approved|4550 E Bell Rd Ste 126|Phoenix|AZ|85032|Mr. Jarrett McEwan|Data Services Clerk|(602) 224-7478|(866) 260-0110|www.cancer.org|Human Services|Saves lives and creates a world with less cancer and more birthdays by helping people stay well, helping people get well, by finding cures, and by fighting back.
Foodbank Inc|861082880|Approved|427 Washington Street|Dayton|OH|45402-2544|Ms. Amy Woodall|Office Manager|(937) 461-0265|(937) 461-3310|www.thefoodbankdayton.org/|Civic|To relieve hunger for our Miami Valley neighbors.
Kids In Distress Inc|591927289|Approved|819 Ne 26th Street|Wilton Manors|FL|33305|Mr. Ryan Bergschneider|Data Manager|(954) 390-7620|(954) 390-7618|http://www.kidsindistress.org|Human Services|A community supported agency caring for abused children.  A leading force and authority in the treatment of abused children and a premier agency advocating for development of children's services.
Arizonas Children Association|860096772|Approved|711 E Missouri Ave Ste 200|Phoenix|AZ|85014|Mr. Christopher LeBlanc|Development Administrator|(602) 234-3733|6022343733|http://www.arizonaschildren.org|Human Services|Commitment to the welfare of children, adults and families. Our highest priority is to help create and sustain healthy family environments. We will provide a broad spectrum of services that foster healing and promote emotional wellbeing.
Oxford American Literary Project Inc|770635463|Approved|201 Donahey Avenue 107|Conway|AR|72035-5001|||(501) 450-5376|(504) 450-3490|www.oxfordamericanmag.com|Arts & Culture|Dedicated to featuring the very best in Southern writing while documenting the complexity and vitality of the American South
Chicago Tribune Charities|363689171|Approved|205 N. Michigan Ave|Chicago|IL|60601|Mrs. Trish De Preter|Development Officer|(800) 217-3190|(312) 222-5408|www.chicagotribune.com/holidaygiving|Civic|To improve the lives of disadvantaged children, adults, and families by funding programs that support basic needs such as hunger and housing, promote family development, improve the employment prospects of individuals, and develop reading and literacy skills.
East Carolina University Medical & Health Sciences Foundation Inc|237138921|Approved|525 Moye Blvd.|Greenville|NC|27834|Ms. Allison Cavanaugh|Administartive Support Associate|(252) 744-2238|(252) 744-3261|www.ecu.edu/mhsfoundation/|Human Services|To seek and acquire charitable gift support from individuals, businesses, organizations, corporations, and foundations to support ECUâ¬"s Division of Health Sciences, including the College of Nursing, Brody School of Medicine, College of Allied Health Sciences, William E. Laupus Health Sciences Library, East Carolina Heart Institute, School of Dentistry, Metabolic Institute and Leo Jenkins Cancer Center.
Theatre of Western Springs|366113372|Approved|4384 Hampton Avenue|Western Springs|IL|60558|Mr. Bill Hammack|Managing Driector|(708) 246-4043|(708) 246-4015|www.theatrewesternsprings.com|Arts & Culture|To serve as a major cultural resource and produce quality theater while providing a company of adult members (actives) and young members with education in theater arts and opportunities for personal fulfillment.
Lifes Kitchen Inc|800008918|Approved|PO Box 6286|Boise|ID|83707|Jeremy Maxand|Executive Director|(208) 331-0199|(208) 331-0181|http://www.lifeskitchen.org/index.html|Civic|Dedicated to transforming the lives of at-risk young adults by building self-sufficiency and independent living through comprehensive food service and life skills training and placement in the food service industry.
Masonic Village|230360210|Approved|One Masonic Drive|Elizabethtown|PA|17022-2199|Mr. Alvin H. Blitz|Chief Director of Gift Planning|(717) 367-1121|(717) 361-5737|http://www.masonicvillagespa.org/mission.php|Human Services|To assist individuals, families and children in realizing their potential and enjoying the highest possible quality of life through the traditions of Freemasonry.
North Carolina Stage Company|562266836|Approved|33 Haywood St|Asheville|NC|28801-2835|Ms. Amanda Leslie|Managing Director|(828) 350-9090|(828) 350-9623|http://www.ncstage.org/|Arts & Culture|Committed to making theatre accessible to all people.
Family Connection Inc|351870499|Approved|PO Box 2618|Anderson|IN|46018|Mrs. Katy Hedge|Director of Development|(859) 497-0628|859-497-0897|www.familyconnectioninc.com|Human Services|To partner with our communities by providing caring services to hurting children, youth and families, in helping them reach wholeness of body, mind and soul.
Garfield Park Academy|223201547|Approved|24 Glenolden Lane|Willingboro|NJ|08046|Ms. Michele Heinz|Business Manager|(609) 877-4111|(609) 877-5551|http://garfieldparkacademy.org/?page_id=13|Human Services|To provide effective, evidence-based special education services for students in grades K-12 who have a history of learning, social, emotional and behavioral challenges.
Boy Scouts of America|150532175|Approved|PO Box 1356|Oneonta|NY|13820-5356|Mr. Thomas Wright|Council Director|(607) 432-6491|(607) 432-0388|www.otschodela.org|Civic|To prepare young people to make ethical and moral choices over their lifetimes by instilling in them the values of the Scout Oath and Law.
St. Andrew St. Elizabeth Ann Seton Catholic School|311408033|Approved|5900 Buckwheat Road|Milford|OH|45150|Mr. Tom Devolve|Principal|(513) 575-0093|(513) 831-8436|http://saseasschool.org/|Education Priv (K-12)|Acknowledging that children are unique gifts from God, our Catholic school community, as an extension of both home and parish life, teaches and develops foundational skills, knowledge and beliefs that enable all students to be successful in an ever changing world by shaping their hearts, minds, and bodies in a nurturing, challenging, and faith-filled environment.
Redwood High School Foundation|680396973|Approved|395 Doherty Drive|Larkspur|CA|94939|Mrs. Randi Curhan|Development Coordinator|415.924.6200|(415) 461-3507|www.redwood.org/|Education|Public SchoolEnrollment: 1454 SchoolType: Elementary/SecondaryLowest Grade: 8Highest Grade: 12
Denver Kids Inc|841244211|Approved|1330 Fox Street, 2nd Floor S|Denver|CO|80204-2600|Ms. Michelle Maldonado|Development Associate|(720) 423-8190|(720) 423-8264|www.denverkidsinc.org|Education|We help students, grades K - 12, who face the personal challenges of higher risk environments, successfully complete high school, pursue post - secondary options and become productive members of the community.
Denver Urban Scholars|841280659|Approved|3532 Franklin Street, Suite T|Denver|CO|80205|Mr. Patrick Byrne|Executive Director|(303) 564-8933|(720) 262-5615|www.denverurbanscholars.org|Education|To provide financial, academic and emotional support to adolescents experiencing risk factors that reduce their odds of graduating high school.
The Organization for the Assabet River Inc|42963426|Approved|23 Bradford Street|Concord|MA|01742-2971|Ms. Debbie Crooke|Office Manager|(978) 369-3956|(978) 318-0094|www.oars3rivers.org|Environment|To make the Assabet river fishable and swimmable throughout its length.
Iowa Health Foundation|421467682|Approved|1415 Woodland Avenue, E-200|DES MOINES|IA|50309-3114|Ms. Chari Ghrist|Assistant Accountant|(515) 241-6304|(515) 241-6966|www.iowahealth.org|Human Services|To improve the health of our communities through healing, caring and teaching.
Monmouth Council Boy Scouts of America|210634963|Approved|705 Ginesi Dr|Morganiville|NJ|07751-1235|Ms. Adrienne Gottlieb|Finance Department|(732) 531-3636|(732) 536-2850|www.monmouthbsa.org|Civic|To prepare young people to make ethical and moral choices over their lifetimes by instilling in them the values of the Scout Oath and Law.
Dogs Deserve Better Inc|30480223|Approved|1915 Moonlight Road|Smithfield|VA|23430|Ms. Tamira Thayne|CEO|(814) 941-7447|(814) 941-7447|dogsdeservebetter.com|Civic|Dedicated to freeing the chained dog, and bringing our 'best friend' into the home and family.
Middlecreek Area Community Center|232791200|Approved|PO BOX 65|Beaver Springs|PA|17812-0065|Ms. Mallissa L. Weaver|Executive Director|(570) 658-2276|(570) 658-2777|www.maccrec.org|Civic|To provide a wholesome environment with leadership that fosters unity, social and emotional stability, high moral standards, and physical fitness through friendly competition and good fun, without regard to age, sex, race, color, creed, national origin, religious belief, or financial ability. The community center is a non-sectarian, community-based organization dedicated to meeting the needs of the citizens in the communities it serves.
Montgomery Child Care Association Inc|520880656|Approved|3204 TOWER OAKS BLVD STE 330|ROCKVILLE|MD|20852-4250|Mrs. Jeanne Berg|Development Director|301-984-7680|301-984-7686|http://www.mccaedu.org/|Human Services|To provide the highest quality child care and play-based education for children in Montgomery County, Maryland; professional training for child care providers; and advocacy for affordable, quality child care for families of all income levels, and for better training, pay and benefits for child care professionals.
Voices for Children Foundation Inc|592746076|Approved|601 NW 1st Court|Miami|FL|33136|Ms. Carolina Alfonso|Development Coordinator|(305) 324-5678|(305) 324-1934|www.BeAVoice.org|Human Services|To raise funds to ensure that every abused and neglected child has a court appointed Guardian Ad Litem Volunteer and that financial assistance and other resources are available for their accompanying health, educational, and social needs.
