Boys & Girls Clubs of Oakland|941279794|Approved|PO Box 23203|Oakland|CA|94623|Ms. Risha Riley|Director of Development|(510) 444-8211|(510) 444-8224|www.bgcoakland.org|Civic|To develop our community's youth into positive contributors to society.
Boys & Girls Club of Ada County|820481687|Approved|610 E. 42nd  Street|Boise|ID|83714|Miss Colleen Braga|Executive Director|(208) 376-4960|(208) 321-9157|www.bgclubidaho.org|Civic|To provide a safe place for youth to develop character, leadership, education, career, health, art, sports and fitness skills while becoming responsible and caring citizens.
Boys & Girls Club of Laguna Beach|951878822|Approved|1085 Laguna Canyon Road|Laguna Beach|CA|92651|Mrs. Monica Silva|Development & Marketing Assistant|(949) 494-2535|(949) 497-5542|www.bgclagunabeach.org|Civic|To enable all young people, especially those who need us most, to reach their full potential as productive, caring, responsible citizens.
Boys & Girls Clubs of the Columbia Basin|911634789|Approved|PO Box 591|Moses Lake|WA|98837|Mr Brant Mayo|Executive Director|(509) 762-5832|(509) 764-9695|http://www.bngclub.org/|Civic|To promote and enhance the development of boys and girls by instilling a sense of competence, usefulness, belonging and influence.
Bethany of the Northwest|910577125|Approved|916 Pacific Ave.|Everett|WA|98201|Mr. Jim Stephanson|Director of Development|(425) 551-6403|(425) 258-5656|bethanynw.org|Human Services|Delivers state of the art, non-discriminatory, multi-level supportive care and nursing services.
Cougar Mountain Zoological Park|943126735|Approved|19525 SE 54th Street|Issaquah|WA|98027|Miss Marcie R. McCaffray|Administrator|(425) 557-9330|(425) 392-1076|http://www.cougarmountainzoo.org|Arts & Culture|To advance the cause of endangered species through education.
French Immersion School of Washington|311657315|Approved|4211 West Lake Sammamish Pkwy SE|Bellevue|WA|98008|Miss Veronique Dussud|Head of school|(425) 653-3970|(425) 643-2938|www.fisw.org|Education|Mission: "...The French American Immersion School offers an excellent bilingual education by implementing a rigorous curriculum, which is derived from the French National Ministry of Education and from the Washington State Board of Education..."
Fargo Air Museum|450451637|Approved|1609 19th Ave. N|Fargo|ND|58102|Ms. Fran Brummund|Executive Director|(701) 293-8043|(701) 293-8103|www.fargoairmuseum.org|Arts & Culture|To educate the public about aircraft and aviation and their impact on society.  To preserve local aviation heritage.  To inspire the public about the freedom, thrill and exhilaration of flight.
Fargo Public Schools Development Foundation-Trollwood Performing Arts Schoo|311733797|Approved|801 50th Ave S|Moorhead|MN|56560|Mrs. Kathy Anderson|Executive Director|218-477-6500|218-477-6501|http://www.trollwood.org|Arts & Culture|To inspire those we serve through the arts to realize their full potential and be a positive influence in the global community.
Finn Hill Neighborhood Alliance|911812909|Approved|PO Box 682|Kirkland|WA|98083|Ms. Connie  Winter|Treasurer|(206) 234-7367|(425) 284-7337|www.finnhillalliance.org|Environment|Focused on saving the Juanita Woodlands for future generations.
Boston Asian Youth Essential Service|237288855|Approved|199 Harrison Avenue|Boston|MA|02111|Ms. Jane Leung|Executive Director|(617) 482-4243|(617) 482-3620|http://www.bostonasianyes.org/|Civic|To inspire Asian youth to discover and actualize their greatest potential.  Youth leadership, social, and recreational activities.
Brigham Young University|870217280|Approved|P.O. Box 27188|Provo|UT|84602|Mr. Barett Christensen|Associate Director of Matching Gifts|(801) 422-8903|(801) 422-0405|http://singers.byu.edu/|Education|To develop students of faith, intellect and character who have the skills and the desire to continue learning and to serve others throughout their lives.Brigham Young University: to assist individuals in their quest for perfection and eternal life.LDS Foundations at BYU: The BYU student scholarship program offers financial help to undergraduates students. Freshman scholarships are awarded based on academic merit, character, and personal achievement. They are maintained on the basis of academic performance and good university citizenship
Visiting Nurse Association and Hospice of Vt and Nh Inc|36006494|Approved|66 Benning Street|West Lebanon|NH|03784|Mr. Mark Karl|Communications Manager|(802) 295-2604|(802) 295-3163|www.vnahospicevtnh.org|Human Services|Support for those facing life-threatening illness.  Care and support for those who are dying and for their families.  Bereavement support.  Healing through grief program for children in the community and in school.  Education for medical professionals and
Washington Alaskan Malamute Adoption League|911962968|Approved|PO Box 483|Nine Mile Falls|WA|99026|Kari Smith|WAMAL Treasurer|425-610-6257|866-514-4794|www.wamal.com|Civic|To provide adoption resources for Alaskan Malamute dogs.
American National Red Cross|530196605|Approved|215 E Broadway|Mount Pleasant|MI|48858-0000|Ms. Deb Birkam|Executive Director|989-773-4207|(989) 773-9918|redcross.org|Human Services|To prevent and alleviate human suffering in the face of emergencies by mobilizing the power of volunteers and the generosity of donors.
Hero|450457109|Approved|5012 53rd Street South|Fargo|ND|58104|Mr. Ty Hegland|Executive Director|701-212-1921|888-629-2523|www.fmhero.org|Human Services|Functions as a clearinghouse for donated medical supplies in an effort to improve the lives of our elderly, homeless and uninsured both at home and in the global community.
Juvenile Diabetes Foundation International|133208170|Approved|432 Park Avenue South|New York|NY|10016|Ms. Tricia Martin|Office Manager|(212) 478-4317|(212) 689-4038|www.jdrf.org|Human Services|To find a cure we collaborate with all diabetes stakeholders.
Vermont Public Radio|30259051|Approved|365 Troy Avenue|Colchester|VT|05446|Ms. Sherry Mahady|Membership Coordinator|(802) 655-9451|(802) 655-6593|www.vpr.net/|Arts & Culture|To be involved in contemporary affairs through programs that place in context the events of today, the past and present from which they spring, and the impact they have on the lives of Vermonters, both now and in the future.
American Cancer Society|237040934|Approved|43 Nagog Park|Acton|MA|01720|Miss donna aulenback|Development Director|(508) 652-4300|(508) 655-4335|www.cancer.org|Human Services|Dedicated to eliminating cancer as a major health problem by preventing cancer, saving lives, and diminishing suffering from cancer, through research, education, advocacy, and service.
Cystic Fibrosis Foundation|131930701|Approved|2265 Livernois|Troy|MI|48083|Miss Kristy Hedke|Regional Operations Manager|(616) 956-6850|(616) 241-2101|www.cff.org|Human Services|To assure the development of the means to cure and control cystic fibrosis and to improve the quality of life for those with the disease.
Maharishi Vedic Education Development Corp|43196447|Approved|P.O. Box 670|Fairfield|IA|52556|Mr. Walter Irwin|Administrator|641-472-4127|312-896-9293|www.tm.org|Human Services|Teach transcendental meditation, a simple, precise practice that relaxes the body while keeping the mind alert.
March of Dimes Birth Defects National Foundation|131846366|Approved|10806 Kenwood Road|Cincinnati|OH|45242|Barbara Brady|Office Manager|(513) 769-3588|(513) 769-3577|http://www.modnohio.org/|Human Services|To reduce low birthweight to no more than 5 percent of all live births, and to increase the number of women who get prenatal care in the first trimester to 90 percent.
Reach - Reach Camps|911644321|Approved|309 South G Street Suite 3|Tacoma|WA|98335|Ms. Merry O. Moyer|Director of Porgram Services|(253) 383-7616|(253) 383-4232|www.reachministries.org|Human Services|To build relationships with youth and families with HIV/AIDS and other populations in need, in order to equip them for experiencing God's design, which is a lifetime of hope and purpose.
Kempe Childrens Foundation|841064295|Approved|13123 E 16th Ave, B390|Aurora|CO|80045|Mrs. Aubrey Ryan|Donor Database Manager|(303) 864-5300|(303) 864-5302|www.kempe.org|Human Services|To provide clinical treatment, training, research, education, and program development to prevent and treat child abuse and neglect.
Warren Village Inc|840644270|Approved|1323 Gilpin St|Denver|CO|80218-2552|Ms. Jo Ann Marsh|Manager, Annual Fund and Donor Relations|303-321-2345|720-941-9016|www.warrenvillage.org|Civic|To promote personal and economic self-sufficiency for single-parent families committed to empowerment by providing model programs in transitional family support services, affordable housing and quality child care.
Huntington's Disease Society of America Northwest Chapter|133349872|Approved|505 Eighth Avenue Suite 902|New York|NY|10012|Mr. Robert Coffey|Development Manager|(212) 242-1968|(212) 239-3430|http://www.nwhdsa.org/|Human Services|To provide support and referrals as well as state of the art regional care for individuals with HD and their families.
Bay Area Cultural Connections|300087775|Approved|1257 Tasman Dr. Unit B|Sunnyvale|CA|94089|Mr. Rinat Ibrayev|Treasurer|(408) 746-9585|(408) 747-1478|www.baycc.org|Civic|To prompt an academic way of life teaching great universal values such as love, truth, faith, brotherhood, solidarity, and sharing; to build good relationships and strong family values, and bring acceptable good morals and ethnics to the community.
Krista Foundation for Global Citizenship|911995569|Approved|PO Box 28773|Spokane|WA|99218-8773|Mr. James Hunt|Co-Founder|(509) 467-0478|(509) 464-3625|www.kristafoundation.org|Civic|To provide support and encouragement to young adults engaged in a sustained period of voluntary or vocational service in America's inner cities, developing nations or preservation of the environment as an expression of their faith and values.
